* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:21:43 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA MU-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 2.371 V 2.371 VC, 2.371 VA 2.371 V 22 - 22k UNW 941.8 uV >22k Distortion at 1,000.0 Hz, -32.50 dBFS: Gain: 29.68 dB THD: 0.021 % based on 21 harmonics  [0..22800 Hz] HHD: 0.016 %  [10 .. 22] N: 0.59 %  [0..22800 Hz] N+D: 4.376 mV A THD+N: 0.59 %  [0..22800 Hz] SNR: 44.5 dB ENOB: 13.0 bits 2nd harmonic 0.0052 % 140 deg 3rd harmonic 0.0049 % 76 deg 4th harmonic 0.0047 % 155 deg 5th harmonic 0.0046 % 147 deg 6th harmonic 0.0046 % -122 deg 7th harmonic 0.0047 % -79 deg 8th harmonic 0.0045 % 140 deg 9th harmonic 0.0048 % 146 deg 
* Measurement: OSDEHA MU-OUT 2.37V
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
3697.265625; 9.75139E-5
3703.125000; 9.92366E-5
3708.984375; 1.12732E-4
3714.843750; 1.17705E-4
3720.703125; 1.00261E-4
3726.562500; 1.05986E-4
3732.421875; 1.15675E-4
3738.281250; 1.24672E-4
3744.140625; 1.29939E-4
3750.000000; 1.25462E-4
3755.859375; 1.12320E-4
3761.718750; 1.10795E-4
3767.578125; 1.07771E-4
3773.437500; 1.04996E-4
3779.296875; 1.09773E-4
3785.156250; 1.00809E-4
3791.015625; 1.12337E-4
3796.875000; 1.02516E-4
3802.734375; 1.07105E-4
3808.593750; 1.06321E-4
3814.453125; 1.18108E-4
3820.312500; 1.04976E-4
3826.171875; 1.07606E-4
3832.031250; 1.17481E-4
3837.890625; 1.15712E-4
3843.750000; 1.05331E-4
3849.609375; 1.05159E-4
3855.468750; 1.02753E-4
3861.328125; 1.04890E-4
3867.187500; 1.04874E-4
3873.046875; 9.67593E-5
3878.906250; 9.70919E-5
3884.765625; 1.00212E-4
3890.625000; 1.01451E-4
3896.484375; 1.15984E-4
3902.343750; 1.24755E-4
3908.203125; 1.11968E-4
3914.062500; 1.11210E-4
3919.921875; 1.14188E-4
3925.781250; 1.17001E-4
3931.640625; 1.08537E-4
3937.500000; 1.03684E-4
3943.359375; 1.17263E-4
3949.218750; 1.13801E-4
3955.078125; 9.62606E-5
3960.937500; 1.00405E-4
3966.796875; 1.17790E-4
3972.656250; 1.19147E-4
3978.515625; 1.16218E-4
3984.375000; 1.11905E-4
3990.234375; 1.10595E-4
3996.093750; 1.09013E-4
4001.953125; 1.15476E-4
4007.812500; 1.19583E-4
4013.671875; 1.09432E-4
4019.531250; 9.54413E-5
4025.390625; 9.92377E-5
4031.250000; 1.00878E-4
4037.109375; 1.06174E-4
4042.968750; 1.00520E-4
4048.828125; 1.13764E-4
4054.687500; 1.17381E-4
4060.546875; 1.18615E-4
4066.406250; 1.16990E-4
4072.265625; 1.06865E-4
4078.125000; 1.04985E-4
4083.984375; 9.40574E-5
4089.843750; 9.09015E-5
4095.703125; 9.56409E-5
4101.562500; 1.09764E-4
4107.421875; 1.05632E-4
4113.281250; 9.43719E-5
4119.140625; 1.03657E-4
4125.000000; 1.08582E-4
4130.859375; 1.08542E-4
4136.718750; 9.82409E-5
4142.578125; 1.08059E-4
4148.437500; 1.17448E-4
4154.296875; 1.24145E-4
4160.156250; 1.17580E-4
4166.015625; 1.10622E-4
4171.875000; 1.14801E-4
4177.734375; 1.13635E-4
4183.593750; 1.12025E-4
4189.453125; 1.14719E-4
4195.312500; 1.06205E-4
4201.171875; 1.09217E-4
4207.031250; 1.08663E-4
4212.890625; 1.16573E-4
4218.750000; 1.02891E-4
4224.609375; 1.03430E-4
4230.468750; 1.04320E-4
4236.328125; 1.06145E-4
4242.187500; 1.08180E-4
4248.046875; 9.56691E-5
4253.906250; 9.98716E-5
4259.765625; 9.77569E-5
4265.625000; 9.39017E-5
4271.484375; 1.04276E-4
4277.343750; 1.10081E-4
4283.203125; 1.10796E-4
4289.062500; 1.17081E-4
4294.921875; 1.14656E-4
