* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:09:01 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA MU-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 3.164 V 3.164 VC, 3.164 VA 3.164 V 22 - 22k UNW 956.6 uV >22k Distortion at 1,000.0 Hz, -30.00 dBFS: Gain: 29.68 dB THD: 0.016 % based on 21 harmonics  [0..22800 Hz] HHD: 0.012 %  [10 .. 22] N: 0.44 %  [0..22800 Hz] N+D: 4.339 mV A THD+N: 0.44 %  [0..22800 Hz] SNR: 47.1 dB ENOB: 13.0 bits 2nd harmonic 0.0039 % 151 deg 3rd harmonic 0.0034 % -89 deg 4th harmonic 0.0034 % -48 deg 5th harmonic 0.0034 % -126 deg 6th harmonic 0.0035 % 78 deg 7th harmonic 0.0032 % 24 deg 8th harmonic 0.0034 % -90 deg 9th harmonic 0.0033 % -165 deg 
* Measurement: OSDEHA MU-OUT 3.16V
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
3480.468750; 1.14739E-4
3486.328125; 1.04818E-4
3492.187500; 1.04422E-4
3498.046875; 1.10306E-4
3503.906250; 1.19663E-4
3509.765625; 1.05505E-4
3515.625000; 1.01736E-4
3521.484375; 1.12135E-4
3527.343750; 1.13695E-4
3533.203125; 1.24696E-4
3539.062500; 1.13184E-4
3544.921875; 1.08315E-4
3550.781250; 1.04179E-4
3556.640625; 1.00556E-4
3562.500000; 1.03516E-4
3568.359375; 1.02515E-4
3574.218750; 1.04141E-4
3580.078125; 1.01243E-4
3585.937500; 1.05742E-4
3591.796875; 1.06836E-4
3597.656250; 1.20014E-4
3603.515625; 1.20012E-4
3609.375000; 1.23184E-4
3615.234375; 1.26343E-4
3621.093750; 1.14093E-4
3626.953125; 1.07482E-4
3632.812500; 1.07822E-4
3638.671875; 1.12695E-4
3644.531250; 1.08466E-4
3650.390625; 9.51440E-5
3656.250000; 9.97379E-5
3662.109375; 9.61702E-5
3667.968750; 1.02540E-4
3673.828125; 1.10140E-4
3679.687500; 1.06867E-4
3685.546875; 1.11567E-4
3691.406250; 1.21924E-4
3697.265625; 1.09277E-4
3703.125000; 1.10874E-4
3708.984375; 1.20387E-4
3714.843750; 1.13107E-4
3720.703125; 1.03194E-4
3726.562500; 1.07449E-4
3732.421875; 1.15274E-4
3738.281250; 1.11235E-4
3744.140625; 9.97579E-5
3750.000000; 1.14171E-4
3755.859375; 1.09621E-4
3761.718750; 1.01757E-4
3767.578125; 1.00467E-4
3773.437500; 1.15498E-4
3779.296875; 1.05062E-4
3785.156250; 9.26677E-5
3791.015625; 1.04595E-4
3796.875000; 1.12828E-4
3802.734375; 1.12183E-4
3808.593750; 9.25490E-5
3814.453125; 9.44916E-5
3820.312500; 1.12538E-4
3826.171875; 1.04629E-4
3832.031250; 1.00790E-4
3837.890625; 1.04799E-4
3843.750000; 1.19372E-4
3849.609375; 1.23294E-4
3855.468750; 1.19758E-4
3861.328125; 1.06947E-4
3867.187500; 1.16170E-4
3873.046875; 1.12613E-4
3878.906250; 1.02121E-4
3884.765625; 1.01941E-4
3890.625000; 1.07671E-4
3896.484375; 1.15268E-4
3902.343750; 1.09735E-4
3908.203125; 1.09921E-4
3914.062500; 1.06077E-4
3919.921875; 1.05076E-4
3925.781250; 9.31571E-5
3931.640625; 1.06604E-4
3937.500000; 1.12678E-4
3943.359375; 9.98377E-5
3949.218750; 1.09799E-4
3955.078125; 1.07616E-4
3960.937500; 1.01836E-4
3966.796875; 1.03177E-4
3972.656250; 1.07111E-4
3978.515625; 1.07698E-4
3984.375000; 1.01791E-4
3990.234375; 9.93965E-5
3996.093750; 9.83252E-5
4001.953125; 1.08248E-4
4007.812500; 1.03816E-4
4013.671875; 1.14545E-4
4019.531250; 1.20327E-4
4025.390625; 1.08057E-4
4031.250000; 1.02472E-4
4037.109375; 1.02319E-4
4042.968750; 1.03218E-4
4048.828125; 1.13878E-4
4054.687500; 1.15726E-4
4060.546875; 1.08542E-4
4066.406250; 9.63550E-5
4072.265625; 1.13790E-4
4078.125000; 1.10947E-4
4083.984375; 9.99268E-5
4089.843750; 1.05801E-4
4095.703125; 1.08589E-4
4101.562500; 1.14122E-4
4107.421875; 1.12345E-4
4113.281250; 1.04589E-4
4119.140625; 1.13386E-4
4125.000000; 1.07266E-4
4130.859375; 1.11751E-4
4136.718750; 1.18730E-4
4142.578125; 1.09191E-4
4148.437500; 9.99303E-5
4154.296875; 1.00292E-4
4160.156250; 1.13128E-4
4166.015625; 1.12341E-4
4171.875000; 9.82741E-5
4177.734375; 1.04448E-4
4183.593750; 1.12136E-4
4189.453125; 1.14738E-4
4195.312500; 1.16079E-4
4201.171875; 9.92147E-5
4207.031250; 1.12060E-4
4212.890625; 1.14993E-4
4218.750000; 1.11127E-4
4224.609375; 1.07485E-4
4230.468750; 1.08244E-4
4236.328125; 1.00810E-4
4242.187500; 1.00701E-4
4248.046875; 9.50852E-5
4253.906250; 1.04141E-4
4259.765625; 1.15697E-4
4265.625000; 9.77885E-5
4271.484375; 9.23200E-5
4277.343750; 9.64489E-5
4283.203125; 9.78797E-5
4289.062500; 1.05048E-4
4294.921875; 1.06525E-4
